IBLOCK_ID;NAME;CODE;XML_ID;SECTION_XML_ID;SORT;ARTICLE;BASE_UNIT;OBEMJASCHIKA;VODNOMMESTE;MESTSHTUK;KOLICHESTVOZALPOV;KALIBR;VREMJARABOTY;BREND;SHTRIHKODSAJT;KOLVOOPT;VYSOTAPOLETA;POLNNAIMENOVANIESAJT;DETAIL_TEXT;RASPRODAZHA;NOVINKA;KOLICHESTVOVPERVOMRAZRJADE;KOLICHESTVOVOVTOROMRAZRJADE;NAIMENOVANIEPERVOGORAZRJADA;NAIMENOVANIEVTOROGORAZRJADA;KOLICHESTVOVTRETEMRAZRJADE;NAIMENOVANIETRETEGORAZRJADA;MINIMALNAJATORGEDINICAVOPTENAIMENOVANIE;MINIMALNAJATORGEDINICAVROZNICENAIMENOVANIE;VESMINTORG;OBEMMINTORG;HITPRODAZH;NEOTOBRAZHATNASAJTE;SHIRINASAJTROZNICA;VYSOTASAJTROZNICA;DLINASAJTROZNICA;SHIRINASAJTROZNICANAIMENOVANIE;VYSOTASAJTROZNICANAIMENOVANIE;DLINASAJTROZNICANAIMENOVANIE;DIAMETRSAJTROZNICANAIMENOVANIE;TOLSCHINASAJTROZNICA;TOLSCHINASAJTROZNICANAIMENOVANIE;ROZNICHNYJVES;ROZNICHNYJOBEM;NAIMENOVANIEVES;NAIMENOVANIEOBEM;DIAMETRSAJTROZNICA;ROZNICAAKCIJA;NOVINKIROZNICA;HITYPRODAZHROZNICA;SHIRINASAJTOPT;VYSOTASAJTOPT;DLINASAJTOPT;SHIRINASAJTOPTNAIMENOVANIE;VYSOTASAJTOPTNAIMENOVANIE;DLINASAJTOPTNAIMENOVANIE;TOLSCHINASAJTOPT;TOLSCHINASAJTOPTNAIMENOVANIE;OPTVES;OPTOBEM;NAIMENOVANIEVESOPT;NAIMENOVANIEOBEMOPT;DIAMETRSAJTOPT;DIAMETRSAJTOPTNAIMENOVANIE;PROCENTSKIDKI;PROF
B658816D-ECD0-44A2-AC83-AFB566EEA983;Улыбка (1,1"х19) 1/8/1 (модуль);ulybka__11h19__181__modul_;СР97703;Р8632;СР97703;А7203---;796;0.0468;0;0;19;1.1;35;Легенда;4650099541425;0;25;Батарея салютов Улыбка;Красные кометы раскрываются красно-синими пионами с красным мерцанием, желтые кометы раскрываются желтыми пионами с золотым мерцанием и зелеными жемчужинами, золотые кометы раскрываются пурпурными пионами в золотом мерцании и серебряными кокосами в золотом мерцании, серебряные кометы раскрываются синими пионами в серебряном мерцании.;1;0;1;1;штука;упаковка;8;коробка;штука;штука;1.83;0.0054;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Улыбка (1,1"х19) 1/8/1 (модуль);ulybka__11h19__181__modul_;СР99753;СР99676;СР99753;А7203;796;0.043;0;0;19;1.1;35;Легенда;4650099541425;1250;25;Батарея салютов Улыбка;Красные кометы раскрываются красно-синими пионами с красным мерцанием, желтые кометы раскрываются желтыми пионами с золотым мерцанием и зелеными жемчужинами, золотые кометы раскрываются пурпурными пионами в золотом мерцании и серебряными кокосами в золотом мерцании, серебряные кометы раскрываются синими пионами в серебряном мерцании.;0;0;1;1;штука;упаковка;8;коробка;штука;штука;1.83;0.0054;0;1;15;17.5;16.4;см;см;см;;0;;1830;0.004305;гр;м3;0;0;0;0;15;17.5;16.4;см;см;см;0;;1830;0.004305;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Умка (0,8"х16) 1/24/1;umka__08h16__1241;186170;Р8632;186170;А7036---;796;0.04;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Умка (0,8"х16) 1/24/1;umka__08h16__1241;СР99776;СР99676;СР99776;А7036;796;0.036;0;0;16;0.8;30;Легенда;4650099541173;590;20;Батарея салютов Умка;Белые, зеленые и золотые пионы, красные георгины с синими жемчужинами.;0;0;1;1;штука;упаковка;24;коробка;штука;штука;0.68;0.0015;0;1;10.2;12;10.2;см;см;см;;0;;680;0.001248;гр;м3;0;0;0;0;10.2;12;10.2;см;см;см;0;;680;0.001248;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Университет (1,25"х25) 1/2/1 Веер;universitet__125h25__121_veer;В8452;Р8632;В8452;А7813---;796;0.0658;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Ура (1,5х20)  1/4/1;ura__15h20___141;Р8131;Р8180;Р8131;Р8807;796;0.0538;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Уран 1/36/6;uran_1366;СР8608;Р7685;СР8608;А2039---;796;0.068;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фаер красный 1/20/4 (220*36);faer_krasnyj_1204__22036_;СР97685;СР8629;СР97685;А4051---;796;0.0286;0;0;0;0;0;0;0;0;0;;;1;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Факел 1/70;fakel_170;Р8530;Р8469;Р8530;;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Факел болельщика (белый) 1/30/4;fakel_bolelschika__belyj__1304;182044*1;СР8629;182044*1;А4170---;796;0.0481;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Факел болельщика (желтый) 1/30/4;fakel_bolelschika__zheltyj__1304;182044**;СР8629;182044**;А4150---;796;0.0481;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Факел болельщика (зеленый) 1/30/4;fakel_bolelschika__zelenyj__1304;182044*;СР8629;182044*;А4140---;796;0.0481;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Факел болельщика (красный) 1/30/4;fakel_bolelschika__krasnyj__1304;182044;СР8629;182044;А4130---;796;0.0481;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Факел цвет  "БЕЛЫЕ НОЧИ" сиреневый  цвет 1/100;fakel_cvet__belye_nochi_sirenevyj__cvet_1100;СР9367;СР9355;СР9367;С034;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Факел цвет  "РОСТРА  КОЛОННА" красный  цвет 1/100;fakel_cvet__rostra__kolonna_krasnyj__cvet_1100;СР9366;СР9355;СР9366;С038;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Факел цветоп  "АДМИРАЛТЕЙСТВО" оранжевы цвет 1/100;fakel_cvetop__admiraltejstvo_oranzhevy_cvet_1100;СР9364;СР9355;СР9364;С036;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Факел цветоп  "ЖЕЛТЫЙ ПОДСОЛНУХ" желтый цвет 1/100;fakel_cvetop__zheltyj_podsolnuh_zheltyj_cvet_1100;СР9363;СР9355;СР9363;С036;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Факел цветоп  "КРАСНЫЙ ЗАКАТ" красный  цвет 1/100;fakel_cvetop__krasnyj_zakat_krasnyj__cvet_1100;СР9365;СР9355;СР9365;С038;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фанат (1,25"х25) 1/4/1 Дневной;fanat__125h25__141_dnevnoj;СР99546;СР9380;СР99546;01801;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фантазер (1"х19) 1/8/1 (модуль);fantazer__1h19__181__modul_;СР97702;Р8632;СР97702;А7196---;796;0.0714;0;0;19;1;35;Легенда;4650099541401;0;20;Батарея салютов Фантазер;Красные кокосы с синими жемчужинами и белым мерцанием, красные кокосы в пурпурных жемчужинах, переходящие в треск, парчовые короны с синими жемчужинами, желтые кокосы в золотом мерцании.;1;0;1;1;штука;упаковка;8;коробка;штука;штука;1.45;0.004;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фантазер (1"х19) 1/8/1 (модуль);fantazer__1h19__181__modul_;СР99757;СР99676;СР99757;А7196;796;0.032;0;0;19;1;35;Легенда;4650099541401;960;20;Батарея салютов Фантазер;Красные кокосы с синими жемчужинами и белым мерцанием, красные кокосы в пурпурных жемчужинах, переходящие в треск, парчовые короны с синими жемчужинами, желтые кокосы в золотом мерцании.;0;0;1;1;штука;упаковка;8;коробка;штука;штука;1.45;0.004;0;1;14;15;15.3;см;см;см;;0;;1450;0.003213;гр;м3;0;0;0;0;14;15;15.3;см;см;см;0;;1450;0.003213;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фантазия 13" 1/9/2;fantazija_13_192;СР96541;СР8629;СР96541;А4080---;796;0.044;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фаэтон (1,25"х49) 1/2/1;fajeton__125h49__121;В8448;Р8632;В8448;А7507---;796;0.0392;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Феерия  (1,25"х8) 1/24/2;feerija___125h8__1242;СР9200;СР8643;СР9200;А5068---;796;0.078;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фейерверк (1"х36) 1/6/1;fejerverk__1h36__161;СР96551;Р8632;СР96551;А7317---;796;0.057;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Феникс (0,8"х36) 1/12/1;feniks__08h36__1121;СР9560;Р8632;СР9560;А7049---;796;0.046;0;0;0;0;0;0;0;0;0;;;1;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Феникс 1/36/6;feniks_1366;174262;Р8791;174262;Р2340;796;0.0649;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фестиваль (1"х36) 1/4/1 (модуль);festival__1h36__141__modul_;СР99730;СР99676;СР99730;А7381;796;0.024;0;0;36;1;30;Легенда;4650099541579;1850;25;Батарея салютов Фестиваль;Красные кометы раскрываются красными жемчужинами с треском, зеленые кометы раскрываются пурпурно-зелеными пионами в золотом мерцании, зелеными жемчужинами в зеленом мерцании и пурпурными кокосами с треском, желтые кометы раскрываются желтыми пионами в белом мерцании, красные кометы раскрываются красно-зелеными пионами с трещащими хризантемами.;0;0;1;1;штука;упаковка;4;коробка;штука;штука;2.65;0.006;0;1;16.5;15;20;см;см;см;;0;;2650;0.00495;гр;м3;0;0;0;0;16.5;15;20;см;см;см;0;;2650;0.00495;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фестиваль (1*х36) 1/4/1 (модуль);festival__1h36__141__modul_;СР97695;Р8632;СР97695;А7381---;796;0.0264;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фестивальные шары (1,75*х12-двойные) 1/6/1;festivalnye_shary__175h12dvojnye__161;СР9236;СР8669;СР9236;А6245---;796;0.051;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фиалка (1"х5) 1/22/2;fialka__1h5__1222;СР99565;Т376;СР99565;12027;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фиеста ( 1,2х49: 0.8 х10) 1/2/1;fiesta___12h49_0.8_h10__121;СР96367;СР8733;СР96367;D8380;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Флагман (0,8"х100) 1/6/1;flagman__08h100__161;CP99121;СР99092;CP99121;VH080-100-01;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Флотилия (1"х25) 1/8/1;flotilija__1h25__181;СР99106;СР99092;СР99106;VH100-25-02;796;0.038;8;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фонтан  "С Новым годом" 1/20/1;fontan__s_novym_godom_1201;СР99052;Р8467;СР99052;С952;796;0.087;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фонтан  "Фонтан УДАЧИ" 1/20/1;fontan__fontan_udachi_1201;СР99050;Р8467;СР99050;С951;796;0.087;0;0;1;0;0;Авангард;0;0;0;Фонтан  "Фонтан УДАЧИ";;0;0;0;0;;;0;;;;0.34;0.0001;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фонтан Н3  1/75/5;fontan_n3__1755;УТ000059;Р8750;УТ000059;ТР203;796;0.02;0;0;0;0;0;;0;0;;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фонтан настольный 4/30/4;fontan_nastolnyj_4304;13548545;СР96369;13548545;04001;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фонтан настольный золотой 18см 55 сек 1/120/5;fontan_nastolnyj_zolotoj_18sm_55_sek_11205;Т4190;СР99789;Т4190;А4190;796;0.052;0;0;0;0;55;Легенда;4620007266917;5;0.5;Настольный фонтан золотой 18см;Форс красного, синего, серебряного, зеленого и золотого огня.;0;0;1;5;штука;упаковка;120;коробка;упаковка;штука;0.13;0.0004;0;1;0;0;0;;;;;0;;0;0;;;0;0;0;0;8;0;18;см;;см;2;см;130;0.000433;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фонтан настольный цветной 18см 55 сек 1/120/5;fontan_nastolnyj_cvetnoj_18sm_55_sek_11205;СР97684;СР8629;СР97684;А4190---;796;0.036;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фонтан с салютом (8 залпов) 1/50/1;fontan_s_saljutom__8_zalpov__1501;СР9613;СР8629;СР9613;А4020---;796;0.039;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фортуна (0,8"х16) 1/24/1;fortuna__08h16__1241;СР97699;Р8632;СР97699;А7017---;796;0.0383;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фортуна (0,8"х16) 1/24/1;fortuna__08h16__1241;СР99784;СР99676;СР99784;А7017;796;0.038;0;0;16;0.8;25;Легенда;4650099541098;520;20;Батарея салютов Фортуна;Красные волны с треском, зеленые волны с треском, пурпурные звезды с зелеными жемчужинами, серебряные мерцающие звезды с треском.;0;0;1;1;штука;упаковка;24;коробка;штука;штука;0.79;0.0016;0;1;10.5;12.5;10.5;см;см;см;;0;;790;0.001378;гр;м3;0;0;0;0;10.5;12.5;10.5;см;см;см;0;;790;0.001378;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фристайл (1"х18) 1/8/1;fristajl__1h18__181;В9057;Р8632;В9057;А7032---;796;0.04;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фудзияма 1/80/1;fudzijama_1801;182042;СР8629;182042;А4030---;796;0.1042;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Фудзияма 1/80/1;fudzijama_1801;СР99795;СР99789;СР99795;А4030;796;0.104;80;0;1;0;45;Легенда;4650099540671;1;3;Фонтан Фудзияма;Фонтан золотых искр с красными и зелеными звездами со сменой эффекта на поток белых искр.;0;0;1;1;штука;упаковка;80;коробка;штука;штука;0.24;0.0013;1;1;0;20;0;;см;см;см;0;;203;0.003079;гр;м3;7;0;0;0;0;0;20;;;см;0;;203;0.003079;;м3;7;см;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Футбол (1"х19)1/8/1;futbol__1h19_181;СР8817;Р8632;СР8817;А7063---;796;0.0359;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
