IBLOCK_ID;NAME;CODE;XML_ID;SECTION_XML_ID;SORT;ARTICLE;BASE_UNIT;OBEMJASCHIKA;VODNOMMESTE;MESTSHTUK;KOLICHESTVOZALPOV;KALIBR;VREMJARABOTY;BREND;SHTRIHKODSAJT;KOLVOOPT;VYSOTAPOLETA;POLNNAIMENOVANIESAJT;DETAIL_TEXT;RASPRODAZHA;NOVINKA;KOLICHESTVOVPERVOMRAZRJADE;KOLICHESTVOVOVTOROMRAZRJADE;NAIMENOVANIEPERVOGORAZRJADA;NAIMENOVANIEVTOROGORAZRJADA;KOLICHESTVOVTRETEMRAZRJADE;NAIMENOVANIETRETEGORAZRJADA;MINIMALNAJATORGEDINICAVOPTENAIMENOVANIE;MINIMALNAJATORGEDINICAVROZNICENAIMENOVANIE;VESMINTORG;OBEMMINTORG;HITPRODAZH;NEOTOBRAZHATNASAJTE;SHIRINASAJTROZNICA;VYSOTASAJTROZNICA;DLINASAJTROZNICA;SHIRINASAJTROZNICANAIMENOVANIE;VYSOTASAJTROZNICANAIMENOVANIE;DLINASAJTROZNICANAIMENOVANIE;DIAMETRSAJTROZNICANAIMENOVANIE;TOLSCHINASAJTROZNICA;TOLSCHINASAJTROZNICANAIMENOVANIE;ROZNICHNYJVES;ROZNICHNYJOBEM;NAIMENOVANIEVES;NAIMENOVANIEOBEM;DIAMETRSAJTROZNICA;ROZNICAAKCIJA;NOVINKIROZNICA;HITYPRODAZHROZNICA;SHIRINASAJTOPT;VYSOTASAJTOPT;DLINASAJTOPT;SHIRINASAJTOPTNAIMENOVANIE;VYSOTASAJTOPTNAIMENOVANIE;DLINASAJTOPTNAIMENOVANIE;TOLSCHINASAJTOPT;TOLSCHINASAJTOPTNAIMENOVANIE;OPTVES;OPTOBEM;NAIMENOVANIEVESOPT;NAIMENOVANIEOBEMOPT;DIAMETRSAJTOPT;DIAMETRSAJTOPTNAIMENOVANIE;PROCENTSKIDKI;PROF
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мишура черная с золотом 6 слой d70мм длина 2м;mishura_chernaja_s_zolotom_6_sloj_d70mm_dlina_2m;178302т;Р9238;178302т;30291;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мишура черная с серебром  6 слой  d100мм длина 2м;mishura_chernaja_s_serebrom__6_sloj__d100mm_dlina_2m;СР9530;Р9238;СР9530;30413;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мишура черная с серебром 6 слой d50мм длина 2м;mishura_chernaja_s_serebrom_6_sloj_d50mm_dlina_2m;178498*з;Р9238;178498*з;30152;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мишура черная с серебром 6 слой d70мм длина 2м;mishura_chernaja_s_serebrom_6_sloj_d70mm_dlina_2m;СР9522;Р9238;СР9522;30292;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мишура шестислойная d100, Д2м ЦВЕТА В АССОРТИМЕНТЕ;mishura_shestislojnaja_d100_d2m_cveta_v_assortimente;СР9370;Р9238;СР9370;30005;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мишура шоколадная  6 слойная  d100мм длина 2м;mishura_shokoladnaja__6_slojnaja__d100mm_dlina_2m;СР97237;Р9238;СР97237;30391;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мишура шоколадная 6 слой d70мм длина 2м;mishura_shokoladnaja_6_sloj_d70mm_dlina_2m;СР97234;Р9238;СР97234;30233;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;МКС 1/20/3;mks_1203;186188;Р7685;186188;А2054---;796;0.1134;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Млечный путь 1/16/4;mlechnyj_put_1164;СР9187;Р7685;СР9187;А2056*---;796;0.096;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Млечный путь 1/20/4;mlechnyj_put_1204;СР97454;Р7685;СР97454;А2056---;796;0.096;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Млечный путь 1/20/4;mlechnyj_put_1204;СР99740;СР99709;СР99740;А2056;796;0.096;0;0;4;1.75;0;Легенда;4650099540503;4;35;Ракеты Млечный путь;Красные, зеленые и синие звезды с белым мерцанием, лимонные звезды с золотым мерцанием, парчовая корона с зелеными звездами, серебряные рыбки с красными звездами.;0;0;1;4;штука;упаковка;20;коробка;упаковка;упаковка;0.48;0.0048;0;1;17.5;0;89;см;;см;;4;см;315;0.00623;гр;м3;0;0;0;0;0;17.5;89;;см;см;4;см;315;0.00623;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Молния 1/72/2;molnija_1722;182049;СР8643;182049;А5033*---;796;0.05;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мороз Воевода (1,1"х20) 1/8/1 (модуль);moroz_voevoda__11h20__181__modul_;СР99667;СР99676;СР99667;А7047;796;0.041;8;0;20;1.1;25;Легенда;4650099542064;1300;25;Батарея салютов Мороз Воевода;Зеленые звезды раскрываются зелеными георгинами в золотом мерцании, пурпурные волны, переходящие в трещащее мерцание тысячи хризантем, зеленые звезды раскрываются желтыми георгинами в трещащее мерцании, в финале одновременный залп зеленых звезд раскрывается красными мерцающими ивами с пурпурными волнами.;0;0;1;1;штука;упаковка;8;коробка;штука;штука;2.1;0.0051;0;1;12.4;17.5;18.4;см;см;см;;0;;2100;0.003993;гр;м3;0;0;0;0;12.4;17.5;18.4;см;см;см;0;;2100;0.003993;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мороз и солнце (1,25"х46) 1/2/1;moroz_i_solnce__125h46__121;СР8793;Р8632;СР8793;А7425---;796;0.04;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мороз красный нос (1,1"х49) 1/2/1 (модуль);moroz_krasnyj_nos__11h49__121__modul_;СР97694;Р8632;СР97694;А7506---;796;0.0243;0;0;49;1.1;60;Легенда;4650099541715;0;25;Батарея салютов Мороз Красный Нос;Красные кометы раскрываются красно-зелеными пионами в белом мерцании и пурпурными кокосами в в зеленом мерцании, зеленые кометы раскрываются пурпурно-зелеными пионами в золотом мерцании, желтые кометы раскрываются желто-зелеными пионами с трещащими стрелами, серебряные кометы раскрываются серебряными кокосами с серебряными георгинами и трещащими хризантемами, золотые кометы раскрываются золотым трещащим мерцанием, переходящим в лимонные трещащие пионы и трещащими ивами в пурпурных пионах.;0;0;1;1;штука;упаковка;2;коробка;штука;штука;4.5;0.011;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мороз красный нос (1,1"х49) 1/2/1 (модуль);moroz_krasnyj_nos__11h49__121__modul_;СР99712;СР99676;СР99712;А7506;796;0.022;2;0;49;1.1;60;Легенда;4650099541715;3400;25;Батарея салютов Мороз Красный Нос;Красные кометы раскрываются красно-зелеными пионами в белом мерцании и пурпурными кокосами в в зеленом мерцании, зеленые кометы раскрываются пурпурно-зелеными пионами в золотом мерцании, желтые кометы раскрываются желто-зелеными пионами с трещащими стрелами, серебряные кометы раскрываются серебряными кокосами с серебряными георгинами и трещащими хризантемами, золотые кометы раскрываются золотым трещащим мерцанием, переходящим в лимонные трещащие пионы и трещащими ивами в пурпурных пионах.;0;0;1;1;штука;упаковка;2;коробка;штука;штука;4.5;0.011;1;1;20.4;17.5;24.4;см;см;см;;0;;4500;0.008711;гр;м3;0;0;0;1;20.4;17.5;24.4;см;см;см;0;;4500;0.008711;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мороз красный нос (1,2х25)  1/4/1;moroz_krasnyj_nos__12h25___141;СР96358;СР8733;СР96358;D7700;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Мороз трескучий (1"х16) 1/16/1 (модуль);moroz_treskuchij__1h16__1161__modul_;СР99660;СР99676;СР99660;А7019;796;0.044;0;0;16;1;30;Легенда;4650099541999;820;25;Батарея салютов Мороз трескучий;Зеленые звезды раскрывается желтыми кокосами в зеленых пионах, красные звезды раскрывается красными пионами с серебряным мерцанием, золотые кокосы в золотом мерцании, в финале одновременный залп синих звезд раскрывается синими кокосами в красном мерцании.;0;0;1;1;штука;упаковка;16;коробка;штука;штука;1.33;0.0028;1;1;11.8;15;14;см;см;см;;0;;1330;0.002478;гр;м3;0;0;0;1;11.8;15;14;см;см;см;0;;1330;0.002478;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Морозко (0,5"х16) 1/60/1;morozko__05h16__1601;186191;Р8632;186191;А7006---;796;0.039;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Морозко (0,5"х16) 1/60/1;morozko__05h16__1601;СР99786;СР99676;СР99786;А7006;796;0.039;0;0;16;0.5;0;Легенда;0;0;25;Батарея салютов Морозко;;0;0;1;1;штука;упаковка;60;коробка;штука;штука;0;0;0;1;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;317;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Морские брызги 1/24/4;morskie_bryzgi_1244;СР9075;Т376;СР9075;Р2027;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Москва Златоглавая (1,25"х150) 1/1/1;moskva_zlatoglavaja__125h150__111;В8634;Р8632;В8634;А7642---;796;0.061;0;0;150;1.25;80;Легенда;4650099542927;0;30;Батарея салютов Пегас;Красные, зеленые, синие звёзды и серебряные кометы раскрываются золотыми волнами, переходящими в яркие звёзды, серебряными мерцающими стрелами, мерцающими коронами, золотыми стробами в серебряном мерцании, в финале залп раскрывающийся титановым хлопком.;1;0;1;1;штука;упаковка;1;коробка;штука;штука;23;0.0607;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
