IBLOCK_ID;NAME;CODE;XML_ID;SECTION_XML_ID;SORT;ARTICLE;BASE_UNIT;OBEMJASCHIKA;VODNOMMESTE;MESTSHTUK;KOLICHESTVOZALPOV;KALIBR;VREMJARABOTY;BREND;SHTRIHKODSAJT;KOLVOOPT;VYSOTAPOLETA;POLNNAIMENOVANIESAJT;DETAIL_TEXT;RASPRODAZHA;NOVINKA;KOLICHESTVOVPERVOMRAZRJADE;KOLICHESTVOVOVTOROMRAZRJADE;NAIMENOVANIEPERVOGORAZRJADA;NAIMENOVANIEVTOROGORAZRJADA;KOLICHESTVOVTRETEMRAZRJADE;NAIMENOVANIETRETEGORAZRJADA;MINIMALNAJATORGEDINICAVOPTENAIMENOVANIE;MINIMALNAJATORGEDINICAVROZNICENAIMENOVANIE;VESMINTORG;OBEMMINTORG;HITPRODAZH;NEOTOBRAZHATNASAJTE;SHIRINASAJTROZNICA;VYSOTASAJTROZNICA;DLINASAJTROZNICA;SHIRINASAJTROZNICANAIMENOVANIE;VYSOTASAJTROZNICANAIMENOVANIE;DLINASAJTROZNICANAIMENOVANIE;DIAMETRSAJTROZNICANAIMENOVANIE;TOLSCHINASAJTROZNICA;TOLSCHINASAJTROZNICANAIMENOVANIE;ROZNICHNYJVES;ROZNICHNYJOBEM;NAIMENOVANIEVES;NAIMENOVANIEOBEM;DIAMETRSAJTROZNICA;ROZNICAAKCIJA;NOVINKIROZNICA;HITYPRODAZHROZNICA;SHIRINASAJTOPT;VYSOTASAJTOPT;DLINASAJTOPT;SHIRINASAJTOPTNAIMENOVANIE;VYSOTASAJTOPTNAIMENOVANIE;DLINASAJTOPTNAIMENOVANIE;TOLSCHINASAJTOPT;TOLSCHINASAJTOPTNAIMENOVANIE;OPTVES;OPTOBEM;NAIMENOVANIEVESOPT;NAIMENOVANIEOBEMOPT;DIAMETRSAJTOPT;DIAMETRSAJTOPTNAIMENOVANIE;PROCENTSKIDKI;PROF
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Император (1,25"х168) 1/1/1;imperator__125h168__111;01521;СР9380;01521;01521;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Камелот (2,5"х25) 1/1/1;kamelot__25h25__111;В8308;Р8632;В8308;А8502---;796;0.048;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Китайская стена (1"-2"х84) 1/1/1;kitajskaja_stena__12h84__111;СР9603;Р8632;СР9603;А7707---;796;0.06;0;0;84;3;93;Легенда;4650099541890;0;30;Батарея салютов Китайская стена;Важно наличие Лицензии на разработку , производство , испытание , хранение, реализацию и утилизацию пиротехнических изделий IV и V классов. Синие звезды раскрываются золотыми хризантемами с синими жемчужинами, большие красные пионы с переходом цвета в синие, золотые короны, разноцветные хризантемы в пионах, большие пурпурные хризантемы, серебряные мерцающие кокосы в красных георгинах, золотые мерцающие ивы. В финале залп нескольких зарядов кометы красной мерцающей ивы раскрываются эффектом тысячи хризантем.;1;0;1;1;штука;упаковка;1;коробка;штука;штука;18;0.0634;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Китайская стена (1"-3"х84) 1/1/1;kitajskaja_stena__13h84__111;В8288;Р8632;В8288;А7701*---;796;0.0568;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Китайская стена (1"-3"х84) 1/1/1;kitajskaja_stena__13h84__111;СР99680;СР99676;СР99680;А7707;796;0.0661;0;0;84;3;93;Легенда;4650099541890;9999;30;Батарея салютов Китайская стена;Синие звезды раскрываются золотыми хризантемами с синими жемчужинами, большие красные пионы с переходом цвета в синие, золотые короны, разноцветные хризантемы в пионах, большие пурпурные хризантемы, серебряные мерцающие кокосы в красных георгинах, золотые мерцающие ивы. В финале залп нескольких зарядов кометы красной мерцающей ивы раскрываются эффектом тысячи хризантем.;0;0;1;1;штука;упаковка;1;коробка;штука;штука;18;0.0634;0;1;33.4;25.5;55.6;см;см;см;;0;;18000;0.047355;гр;м3;0;0;0;0;33.4;25.5;55.6;см;см;см;0;;18000;0.047355;;м3;0;;0;1;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Красная площадь (2"х25) 1/2/1;krasnaja_ploschad__2h25__121;В8458;Р8632;В8458;А7804---;796;0.067;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Красная площадь (2"х25) 1/2/1;krasnaja_ploschad__2h25__121;СР96546;Р8632;СР96546;А7900---;796;0.067;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Купол (3"х25) 1/1/1;kupol__3h25__111;В8603;Р8632;В8603;А8516---;796;0.095;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Лабиринт Минотавра (2,5"х36) 1/1/1;labirint_minotavra__25h36__111;В8310;Р8632;В8310;А8506---;796;0.069;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Ледяная сказка (1"х240) 1/1/1Веер;ledjanaja_skazka__1h240__111veer;В8626;Р8632;В8626;А7968---;796;0.047;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Мадагаскар (2,5"х25) 1/1/1;madagaskar__25h25__111;В8133;Р8632;В8133;А8501---;796;0.048;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Мачу Пикчу (4"х9) 1/1/1;machu_pikchu__4h9__111;В8167;Р8632;В8167;А8519---;796;0.067;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Медовый месяц (3"х25) 1/1/1;medovyj_mesjac__3h25__111;В8128;Р8632;В8128;А8515---;778;0.089;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Огнепад 10метров 1/4/20 элементов;ognepad_10metrov_1420_jelementov;СР9220;СР8629;СР9220;А4128---;778;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Огнепад 5метров 1/4/20 элементов;ognepad_5metrov_1420_jelementov;СР9219;СР8629;СР9219;А4127---;778;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Париж (2"х36) 1/2/1;parizh__2h36__121;СР98995;СР9380;СР98995;01914;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Пегас (1,25"х150) 1/1/1 (веерный);pegas__125h150__111__veernyj_;УТ000183;СР99676;УТ000183;А7642(веер);796;0.0937;0;0;150;1.25;80;Легенда;4650099542927;9999;30;Батарея салютов Пегас веерный;Красные, зеленые, синие звезды и серебряные кометы разрываются золотыми волнами, переходящими в яркие звёзды, серебряными мерцающими стрелами, мерцающими коронами, золотыми стробами в серебряном мерцании, в финале залп раскрывающийся титановым хлопком.;0;0;1;1;штука;упаковка;1;коробка;штука;штука;23;0.0607;0;1;55;23.7;59;см;см;см;;0;;23000;0.076907;гр;м3;0;1;0;0;55;23.7;59;см;см;см;0;;23000;0.076907;;м3;0;;0;1;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Подсолнухи (1,75"х19) 1/2/1;podsolnuhi__175h19__121;В8232;Р8632;В8232;А7710---;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Профессионал + веер (0,8-1,25 х 376) 1/1/1;professional__veer__08125_h_376__111;741;СР99676;741;А7700;796;0.211;0;0;376;1.25;260;Легенда;4650099542934;9999;30;Батарея салютов Профессионал + веер;Трещащие хвосты красных комет, синие падающие листья, трещащие хвосты зеленых комет, переходящие в синие и серебряные порхающие рыбки, цветы вертушки со свистом и громким хлопком, красные георгины переходящие в трещащую ивУ, зеленые георгины переходящие в трещащую иву, синие и серебряные порхающие рыбки, красные и зеленые георгины переходящие с падающую трещащую иву, парчовые короны в голубых жемчужинах, красный кокос, зеленый кокос, трещащие ивы, красный кокос и зелеными стрелами, трещащая парчовая корона, ива в красных и зеленых георгинах.;0;0;1;1;штука;упаковка;1;коробка;штука;штука;55;0.211;0;1;65;25;100;см;см;см;;0;;55000;0.1625;гр;м3;0;0;0;0;65;25;100;см;см;см;0;;55000;0.1625;;м3;0;;0;1;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Рио-де-Жанейро (2"х100) 1/1;riodezhanejro__2h100__11;01917;СР9380;01917;01917;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Сан-Франциско (2,5"х36) 1/2/1;sanfrancisko__25h36__121;2154654;СР9380;2154654;01923;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Светопредставление (1,25"х50) 1/2/1;svetopredstavlenie__125h50__121;В8088;Р8632;В8088;А7521---;796;0.061;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Северное сияние (1,75"х19) 1/2/1;severnoe_sijanie__175h19__121;В8333;Р8632;В8333;А7801---;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Созвездие Близнецы (2"х25) 1/2/1;sozvezdie_bliznecy__2h25__121;В8336;Р8632;В8336;А7803---;796;0.0599;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Созвездие Пегас (1,25"х150) 1/1/1 (Веер);sozvezdie_pegas__125h150__111__veer_;СР99683;СР99676;СР99683;А7645;796;0.092;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Стопин(бумажный) 1/40/1(50мет);stopin_bumazhnyj__1401_50met_;СР8932;СР8733;СР8932;44030;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Танцующий журавль (3"х16) 1/1/1;tancujuschij_zhuravl__3h16__111;В8990;Р8632;В8990;А8512---;796;0.057;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Триумфальный  прямой + веер (1" - 2" х196) 1/1/1;triumfalnyj__prjamoj__veer__1__2_h196__111;Т1065464;Т371;Т1065464;М7670;796;0.197;0;0;196;0;165;0;0;0;30;Батарея салютов Триумфальный + веер;Красные, синие и белые стрелы, зеленые трещащие кокосы, фиолетовые, синие и зеленые звезды, переходящие в парчовые короны с треском, красный кокос с зелеными стрелами, ива в синем и золотом мерцании, зеленые кокосы в падающем дожде, красные и белые кометы раскрываются синими жемчужинами, падающий дождь с оранжевыми и зелеными звездами, падающие листья, парча с красными и зелеными цветами, морские волны переходящие в золотую иву, красные кокосы с зеленым пестиком, трескучие ивы, парчовые короны, оранжевые и зеленые кометы, синие и зеленые лучи ивы, красный кокос с пестиком из зеленых лучей, в финале треск золотого падающего дождя с красными вспышками.;0;0;1;1;штука;упаковка;1;коробка;штука;;0;0;0;1;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;1;
B658816D-ECD0-44A2-AC83-AFB566EEA983;*Эльдорадо (2,5"х36) 1/1/1;jeldorado__25h36__111;В8309;Р8632;В8309;А8505---;796;0.069;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;0 Свечи бенгальские (россыпь);0_svechi_bengalskie__rossyp_;СР97047;099;СР97047;0;796;0.0346;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;1000 и одна ночь (0,8"х24 + ФОНТАН!!!) 1/18/1;1000_i_odna_noch__08h24__fontan__1181;010200;СР9380;010200;01021;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;1001 ночь (1,25"х37)  1/2/1;1001_noch__125h37___121;СР9621;Р8632;СР9621;А7421---;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;1001 ночь (1,25"х37) 1/2/1;1001_noch__125h37__121;В9140;Р8632;В9140;А7421*---;796;0.038;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;12 месяцев (1"х16) 1/18/1;12_mesjacev__1h16__1181;СР99771;СР99676;СР99771;А7061;796;0.052;18;0;16;1;33;Легенда;4650099541241;790;25;Батарея салютов 12 месяцев;Красные звезды раскрываются красными волнами, переходящими в эффект тысячи хризантем, зеленые звезды раскрываются золотыми ивами с зелеными звездами на острие, синие звезды раскрываются золотыми коронами, переходящими в серебряное трещащее мерцание.;0;0;1;1;штука;упаковка;18;коробка;штука;штука;1.36;0.0028;1;1;12.8;15;12.8;см;см;см;;0;;1360;0.002458;гр;м3;0;0;0;1;12.8;15;12.8;см;см;см;0;;1360;0.002458;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;12 месяцев (Снегурочка) (1"х16) 1/18/1;12_mesjacev__snegurochka___1h16__1181;186196;Р8632;186196;А7061---;796;0.053;18;0;16;1;33;Легенда;4650099541241;0;25;Батарея салютов 12 месяцев;Красные звезды раскрываются красными волнами, переходящими в эффект тысячи хризантем, зеленые звезды раскрываются золотыми ивами с зелеными звездами на острие, синие звезды раскрываются золотыми коронами, переходящими в серебряное трещащее мерцание.;0;0;1;1;штука;упаковка;18;коробка;штука;штука;1.36;0.0028;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;31 декабря (0,8"х16) 1/24/1;31_dekabrja__08h16__1241;186195;Р8632;186195;А7042---;796;0.04;0;0;16;0.8;25;Легенда;4650099541203;0;20;Батарея салютов 31 декабря;Синие звезды, красные, зеленые и синие пионы, переходящие в серебряный треск.;0;0;1;1;штука;упаковка;24;коробка;штука;штука;0.71;0.0016;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;31 декабря (0,8"х16) 1/24/1;31_dekabrja__08h16__1241;СР99774;СР99676;СР99774;А7042;796;0.039;0;0;16;0.8;25;Легенда;4650099541203;670;20;Батарея салютов 31 декабря;Синие звезды, красные, зеленые и синие пионы, переходящие в серебряный треск.;0;0;1;1;штука;упаковка;24;коробка;штука;штука;0.71;0.0016;0;1;10;15;10;см;см;см;;0;;710;0.0015;гр;м3;0;0;0;0;10;15;10;см;см;см;0;;710;0.0015;;м3;0;;0;0;
